ret_20d_min,rsi_min,rsi_max,vol_min,dip_min,dip_max,ut_gate,ma20_mult,adx_min,macd_hist_pos,trades,win_rate,avg_pct,targets,stops,times
10,45,60,0.9,-12,-6,False,,22.0,False,31,51.61290322580645,2.0272884999940812,10,13,8
10,45,60,0.9,-12,-6,False,,22.0,True,18,66.66666666666666,4.522889983223336,8,5,5
10,45,60,0.9,-12,-6,False,0.94,,False,47,42.5531914893617,0.5510179394722058,11,24,12
10,45,60,0.9,-12,-6,False,0.94,,True,30,50.0,1.7487332122765504,9,13,8
10,45,60,0.9,-12,-6,False,0.94,18.0,False,33,51.515151515151516,2.2175537902655726,11,13,9
10,45,60,0.9,-12,-6,False,0.94,18.0,True,20,65.0,4.58726756384837,9,5,6
10,45,60,0.9,-12,-6,False,0.94,22.0,False,31,51.61290322580645,2.0272884999940812,10,13,8
10,45,60,0.9,-12,-6,False,0.94,22.0,True,18,66.66666666666666,4.522889983223336,8,5,5
10,45,60,0.9,-12,-6,False,0.96,,False,47,42.5531914893617,0.5510179394722058,11,24,12
10,45,60,0.9,-12,-6,False,0.96,,True,30,50.0,1.7487332122765504,9,13,8
10,45,60,0.9,-12,-6,False,0.96,18.0,False,33,51.515151515151516,2.2175537902655726,11,13,9
10,45,60,0.9,-12,-6,False,0.96,18.0,True,20,65.0,4.58726756384837,9,5,6
10,45,60,0.9,-12,-6,False,0.96,22.0,False,31,51.61290322580645,2.0272884999940812,10,13,8
10,45,60,0.9,-12,-6,False,0.96,22.0,True,18,66.66666666666666,4.522889983223336,8,5,5
10,45,60,0.9,-12,-6,True,,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,,,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,,18.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,,22.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,0.94,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,0.94,,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,0.94,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,0.94,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,0.96,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,0.96,,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,0.96,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-12,-6,True,0.96,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-12,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,False,,,False,57,43.859649122807014,0.7511693275073116,14,28,15
10,45,60,0.9,-15,-6,False,,,True,36,50.0,1.4616275865087882,10,16,10
10,45,60,0.9,-15,-6,False,,18.0,False,42,52.38095238095239,2.288049609321118,14,16,12
10,45,60,0.9,-15,-6,False,,18.0,True,25,64.0,3.916077920919491,10,7,8
10,45,60,0.9,-15,-6,False,,22.0,False,38,52.63157894736842,2.297575578431599,13,15,10
10,45,60,0.9,-15,-6,False,,22.0,True,21,66.66666666666666,4.243416019614337,9,6,6
10,45,60,0.9,-15,-6,False,0.94,,False,57,43.859649122807014,0.7511693275073116,14,28,15
10,45,60,0.9,-15,-6,False,0.94,,True,36,50.0,1.4616275865087882,10,16,10
10,45,60,0.9,-15,-6,False,0.94,18.0,False,42,52.38095238095239,2.288049609321118,14,16,12
10,45,60,0.9,-15,-6,False,0.94,18.0,True,25,64.0,3.916077920919491,10,7,8
10,45,60,0.9,-15,-6,False,0.94,22.0,False,38,52.63157894736842,2.297575578431599,13,15,10
10,45,60,0.9,-15,-6,False,0.94,22.0,True,21,66.66666666666666,4.243416019614337,9,6,6
10,45,60,0.9,-15,-6,False,0.96,,False,56,42.857142857142854,0.5502973512127991,13,28,15
10,45,60,0.9,-15,-6,False,0.96,,True,36,50.0,1.4616275865087882,10,16,10
10,45,60,0.9,-15,-6,False,0.96,18.0,False,42,52.38095238095239,2.288049609321118,14,16,12
10,45,60,0.9,-15,-6,False,0.96,18.0,True,25,64.0,3.916077920919491,10,7,8
10,45,60,0.9,-15,-6,False,0.96,22.0,False,38,52.63157894736842,2.297575578431599,13,15,10
10,45,60,0.9,-15,-6,False,0.96,22.0,True,21,66.66666666666666,4.243416019614337,9,6,6
10,45,60,0.9,-15,-6,True,,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,,,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,,18.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,,22.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,0.94,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,0.94,,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,0.94,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,0.94,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,0.96,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,0.96,,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,0.96,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
10,45,60,0.9,-15,-6,True,0.96,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,0.9,-15,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,False,,,False,44,34.090909090909086,-0.3947092312241553,9,26,9
10,45,60,1.1,-12,-5,False,,,True,27,40.74074074074074,0.4141448633290015,7,15,5
10,45,60,1.1,-12,-5,False,,18.0,False,29,44.827586206896555,1.6210421293002555,9,13,7
10,45,60,1.1,-12,-5,False,,18.0,True,17,58.82352941176471,3.621250718738467,7,6,4
10,45,60,1.1,-12,-5,False,,22.0,False,27,44.44444444444444,1.358403339657779,8,13,6
10,45,60,1.1,-12,-5,False,,22.0,True,15,60.0,3.415195375973771,6,6,3
10,45,60,1.1,-12,-5,False,0.94,,False,44,34.090909090909086,-0.3947092312241553,9,26,9
10,45,60,1.1,-12,-5,False,0.94,,True,27,40.74074074074074,0.4141448633290015,7,15,5
10,45,60,1.1,-12,-5,False,0.94,18.0,False,29,44.827586206896555,1.6210421293002555,9,13,7
10,45,60,1.1,-12,-5,False,0.94,18.0,True,17,58.82352941176471,3.621250718738467,7,6,4
10,45,60,1.1,-12,-5,False,0.94,22.0,False,27,44.44444444444444,1.358403339657779,8,13,6
10,45,60,1.1,-12,-5,False,0.94,22.0,True,15,60.0,3.415195375973771,6,6,3
10,45,60,1.1,-12,-5,False,0.96,,False,44,34.090909090909086,-0.3947092312241553,9,26,9
10,45,60,1.1,-12,-5,False,0.96,,True,27,40.74074074074074,0.4141448633290015,7,15,5
10,45,60,1.1,-12,-5,False,0.96,18.0,False,29,44.827586206896555,1.6210421293002555,9,13,7
10,45,60,1.1,-12,-5,False,0.96,18.0,True,17,58.82352941176471,3.621250718738467,7,6,4
10,45,60,1.1,-12,-5,False,0.96,22.0,False,27,44.44444444444444,1.358403339657779,8,13,6
10,45,60,1.1,-12,-5,False,0.96,22.0,True,15,60.0,3.415195375973771,6,6,3
10,45,60,1.1,-12,-5,True,,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,0.94,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,0.94,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,0.94,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,0.94,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,0.94,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,0.94,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,0.96,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,0.96,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,0.96,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,0.96,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-5,True,0.96,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-5,True,0.96,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-10,-5,False,,,False,37,35.13513513513514,-0.2789505688211916,8,22,7
10,45,60,1.1,-10,-5,False,,,True,21,42.857142857142854,0.6872338718991922,6,11,4
10,45,60,1.1,-10,-5,False,,18.0,False,23,47.82608695652174,2.0894024729211376,8,10,5
10,45,60,1.1,-10,-5,False,,18.0,True,13,61.53846153846154,4.06240478604261,6,4,3
10,45,60,1.1,-10,-5,False,,22.0,False,21,47.61904761904761,1.796329776106609,7,10,4
10,45,60,1.1,-10,-5,False,,22.0,True,11,63.63636363636363,3.8616300581460505,5,4,2
10,45,60,1.1,-10,-5,False,0.94,,False,37,35.13513513513514,-0.2789505688211916,8,22,7
10,45,60,1.1,-10,-5,False,0.94,,True,21,42.857142857142854,0.6872338718991922,6,11,4
10,45,60,1.1,-10,-5,False,0.94,18.0,False,23,47.82608695652174,2.0894024729211376,8,10,5
10,45,60,1.1,-10,-5,False,0.94,18.0,True,13,61.53846153846154,4.06240478604261,6,4,3
10,45,60,1.1,-10,-5,False,0.94,22.0,False,21,47.61904761904761,1.796329776106609,7,10,4
10,45,60,1.1,-10,-5,False,0.94,22.0,True,11,63.63636363636363,3.8616300581460505,5,4,2
10,45,60,1.1,-10,-5,False,0.96,,False,37,35.13513513513514,-0.2789505688211916,8,22,7
10,45,60,1.1,-10,-5,False,0.96,,True,21,42.857142857142854,0.6872338718991922,6,11,4
10,45,60,1.1,-10,-5,False,0.96,18.0,False,23,47.82608695652174,2.0894024729211376,8,10,5
10,45,60,1.1,-10,-5,False,0.96,18.0,True,13,61.53846153846154,4.06240478604261,6,4,3
10,45,60,1.1,-10,-5,False,0.96,22.0,False,21,47.61904761904761,1.796329776106609,7,10,4
10,45,60,1.1,-10,-5,False,0.96,22.0,True,11,63.63636363636363,3.8616300581460505,5,4,2
10,45,60,1.1,-10,-5,True,,,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,,,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,,18.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,,18.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,,22.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,,22.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.94,,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.94,,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.96,,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.96,,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-10,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,False,,,False,31,38.70967741935484,0.24770415979406255,7,17,7
10,45,60,1.1,-9,-5,False,,,True,19,42.10526315789473,0.4437848057833174,5,10,4
10,45,60,1.1,-9,-5,False,,18.0,False,19,52.63157894736842,2.8450661514308506,7,7,5
10,45,60,1.1,-9,-5,False,,18.0,True,11,63.63636363636363,4.255569292595812,5,3,3
10,45,60,1.1,-9,-5,False,,22.0,False,18,55.55555555555556,3.0957180721243778,7,7,4
10,45,60,1.1,-9,-5,False,,22.0,True,10,70.0,4.847793063960657,5,3,2
10,45,60,1.1,-9,-5,False,0.94,,False,31,38.70967741935484,0.24770415979406255,7,17,7
10,45,60,1.1,-9,-5,False,0.94,,True,19,42.10526315789473,0.4437848057833174,5,10,4
10,45,60,1.1,-9,-5,False,0.94,18.0,False,19,52.63157894736842,2.8450661514308506,7,7,5
10,45,60,1.1,-9,-5,False,0.94,18.0,True,11,63.63636363636363,4.255569292595812,5,3,3
10,45,60,1.1,-9,-5,False,0.94,22.0,False,18,55.55555555555556,3.0957180721243778,7,7,4
10,45,60,1.1,-9,-5,False,0.94,22.0,True,10,70.0,4.847793063960657,5,3,2
10,45,60,1.1,-9,-5,False,0.96,,False,31,38.70967741935484,0.24770415979406255,7,17,7
10,45,60,1.1,-9,-5,False,0.96,,True,19,42.10526315789473,0.4437848057833174,5,10,4
10,45,60,1.1,-9,-5,False,0.96,18.0,False,19,52.63157894736842,2.8450661514308506,7,7,5
10,45,60,1.1,-9,-5,False,0.96,18.0,True,11,63.63636363636363,4.255569292595812,5,3,3
10,45,60,1.1,-9,-5,False,0.96,22.0,False,18,55.55555555555556,3.0957180721243778,7,7,4
10,45,60,1.1,-9,-5,False,0.96,22.0,True,10,70.0,4.847793063960657,5,3,2
10,45,60,1.1,-9,-5,True,,,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,,,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,,18.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,,18.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,,22.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,,22.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.94,,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.94,,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.96,,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.96,,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
10,45,60,1.1,-9,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
10,45,60,1.1,-12,-6,False,,,False,36,38.88888888888889,0.23525467212156503,8,20,8
10,45,60,1.1,-12,-6,False,,,True,22,45.45454545454545,1.0537232413583197,6,11,5
10,45,60,1.1,-12,-6,False,,18.0,False,25,48.0,1.9538638447978622,8,11,6
10,45,60,1.1,-12,-6,False,,18.0,True,14,64.28571428571429,4.397233015610994,6,4,4
10,45,60,1.1,-12,-6,False,,22.0,False,23,47.82608695652174,1.6744897626521382,7,11,5
10,45,60,1.1,-12,-6,False,,22.0,True,12,66.66666666666666,4.268994219967213,5,4,3
10,45,60,1.1,-12,-6,False,0.94,,False,36,38.88888888888889,0.23525467212156503,8,20,8
10,45,60,1.1,-12,-6,False,0.94,,True,22,45.45454545454545,1.0537232413583197,6,11,5
10,45,60,1.1,-12,-6,False,0.94,18.0,False,25,48.0,1.9538638447978622,8,11,6
10,45,60,1.1,-12,-6,False,0.94,18.0,True,14,64.28571428571429,4.397233015610994,6,4,4
10,45,60,1.1,-12,-6,False,0.94,22.0,False,23,47.82608695652174,1.6744897626521382,7,11,5
10,45,60,1.1,-12,-6,False,0.94,22.0,True,12,66.66666666666666,4.268994219967213,5,4,3
10,45,60,1.1,-12,-6,False,0.96,,False,36,38.88888888888889,0.23525467212156503,8,20,8
10,45,60,1.1,-12,-6,False,0.96,,True,22,45.45454545454545,1.0537232413583197,6,11,5
10,45,60,1.1,-12,-6,False,0.96,18.0,False,25,48.0,1.9538638447978622,8,11,6
10,45,60,1.1,-12,-6,False,0.96,18.0,True,14,64.28571428571429,4.397233015610994,6,4,4
10,45,60,1.1,-12,-6,False,0.96,22.0,False,23,47.82608695652174,1.6744897626521382,7,11,5
10,45,60,1.1,-12,-6,False,0.96,22.0,True,12,66.66666666666666,4.268994219967213,5,4,3
10,45,60,1.1,-12,-6,True,,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,0.94,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,0.94,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,0.94,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,0.94,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,0.96,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,0.96,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,0.96,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-12,-6,True,0.96,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-12,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,False,,,False,42,42.857142857142854,0.747332778788081,10,21,11
10,45,60,1.1,-15,-6,False,,,True,26,50.0,1.3591733867654965,7,12,7
10,45,60,1.1,-15,-6,False,,18.0,False,31,51.61290322580645,2.3150130526667616,10,12,9
10,45,60,1.1,-15,-6,False,,18.0,True,18,66.66666666666666,4.095436609142989,7,5,6
10,45,60,1.1,-15,-6,False,,22.0,False,28,50.0,2.0348283221994077,9,12,7
10,45,60,1.1,-15,-6,False,,22.0,True,15,66.66666666666666,3.928509823565839,6,5,4
10,45,60,1.1,-15,-6,False,0.94,,False,42,42.857142857142854,0.747332778788081,10,21,11
10,45,60,1.1,-15,-6,False,0.94,,True,26,50.0,1.3591733867654965,7,12,7
10,45,60,1.1,-15,-6,False,0.94,18.0,False,31,51.61290322580645,2.3150130526667616,10,12,9
10,45,60,1.1,-15,-6,False,0.94,18.0,True,18,66.66666666666666,4.095436609142989,7,5,6
10,45,60,1.1,-15,-6,False,0.94,22.0,False,28,50.0,2.0348283221994077,9,12,7
10,45,60,1.1,-15,-6,False,0.94,22.0,True,15,66.66666666666666,3.928509823565839,6,5,4
10,45,60,1.1,-15,-6,False,0.96,,False,42,42.857142857142854,0.747332778788081,10,21,11
10,45,60,1.1,-15,-6,False,0.96,,True,26,50.0,1.3591733867654965,7,12,7
10,45,60,1.1,-15,-6,False,0.96,18.0,False,31,51.61290322580645,2.3150130526667616,10,12,9
10,45,60,1.1,-15,-6,False,0.96,18.0,True,18,66.66666666666666,4.095436609142989,7,5,6
10,45,60,1.1,-15,-6,False,0.96,22.0,False,28,50.0,2.0348283221994077,9,12,7
10,45,60,1.1,-15,-6,False,0.96,22.0,True,15,66.66666666666666,3.928509823565839,6,5,4
10,45,60,1.1,-15,-6,True,,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,0.94,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,0.94,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,0.94,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,0.94,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,0.96,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,0.96,,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,0.96,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.1,-15,-6,True,0.96,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.1,-15,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,False,,,False,32,37.5,0.5673394745790844,8,17,7
10,45,60,1.3,-12,-5,False,,,True,18,44.44444444444444,1.5946655927931412,6,9,3
10,45,60,1.3,-12,-5,False,,18.0,False,23,43.47826086956522,2.0231430917435174,8,10,5
10,45,60,1.3,-12,-5,False,,18.0,True,12,58.333333333333336,4.590277631578951,6,4,2
10,45,60,1.3,-12,-5,False,,22.0,False,21,42.857142857142854,1.7237599776739774,7,10,4
10,45,60,1.3,-12,-5,False,,22.0,True,10,60.0,4.475000000000005,5,4,1
10,45,60,1.3,-12,-5,False,0.94,,False,32,37.5,0.5673394745790844,8,17,7
10,45,60,1.3,-12,-5,False,0.94,,True,18,44.44444444444444,1.5946655927931412,6,9,3
10,45,60,1.3,-12,-5,False,0.94,18.0,False,23,43.47826086956522,2.0231430917435174,8,10,5
10,45,60,1.3,-12,-5,False,0.94,18.0,True,12,58.333333333333336,4.590277631578951,6,4,2
10,45,60,1.3,-12,-5,False,0.94,22.0,False,21,42.857142857142854,1.7237599776739774,7,10,4
10,45,60,1.3,-12,-5,False,0.94,22.0,True,10,60.0,4.475000000000005,5,4,1
10,45,60,1.3,-12,-5,False,0.96,,False,32,37.5,0.5673394745790844,8,17,7
10,45,60,1.3,-12,-5,False,0.96,,True,18,44.44444444444444,1.5946655927931412,6,9,3
10,45,60,1.3,-12,-5,False,0.96,18.0,False,23,43.47826086956522,2.0231430917435174,8,10,5
10,45,60,1.3,-12,-5,False,0.96,18.0,True,12,58.333333333333336,4.590277631578951,6,4,2
10,45,60,1.3,-12,-5,False,0.96,22.0,False,21,42.857142857142854,1.7237599776739774,7,10,4
10,45,60,1.3,-12,-5,False,0.96,22.0,True,10,60.0,4.475000000000005,5,4,1
10,45,60,1.3,-12,-5,True,,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,,,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,0.94,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,0.94,,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,0.94,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,0.94,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,0.94,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,0.94,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,0.96,,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,0.96,,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,0.96,18.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,0.96,18.0,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-12,-5,True,0.96,22.0,False,2,50.0,1.3749999999999978,0,1,1
10,45,60,1.3,-12,-5,True,0.96,22.0,True,1,100.0,8.75,0,0,1
10,45,60,1.3,-10,-5,False,,,False,26,38.46153846153847,0.7384960890003636,7,14,5
10,45,60,1.3,-10,-5,False,,,True,13,46.15384615384615,1.9964600515597337,5,6,2
10,45,60,1.3,-10,-5,False,,18.0,False,18,44.44444444444444,2.30990701319887,7,8,3
10,45,60,1.3,-10,-5,False,,18.0,True,9,55.55555555555556,4.4814812865497125,5,3,1
10,45,60,1.3,-10,-5,False,,22.0,False,16,43.75,1.9528121661645175,6,8,2
10,45,60,1.3,-10,-5,False,,22.0,True,7,57.14285714285714,4.285714285714291,4,3,0
10,45,60,1.3,-10,-5,False,0.94,,False,26,38.46153846153847,0.7384960890003636,7,14,5
10,45,60,1.3,-10,-5,False,0.94,,True,13,46.15384615384615,1.9964600515597337,5,6,2
10,45,60,1.3,-10,-5,False,0.94,18.0,False,18,44.44444444444444,2.30990701319887,7,8,3
10,45,60,1.3,-10,-5,False,0.94,18.0,True,9,55.55555555555556,4.4814812865497125,5,3,1
10,45,60,1.3,-10,-5,False,0.94,22.0,False,16,43.75,1.9528121661645175,6,8,2
10,45,60,1.3,-10,-5,False,0.94,22.0,True,7,57.14285714285714,4.285714285714291,4,3,0
